pres_abs;nmb;x;y;forest;slope;dist_road_all;dist_road_only;dist_build;forest_prop;us;os;GPStot;id;time_of_day;stoerungskategorie
1;2;680700;238000;1;4.546952;46.14792;46.14792;380.53;1;0.050709939;0.749492901;119;RE05;night;gering
0;0;680700;238025;1;4.23852;26.85211;26.85211;355.743;1;0.022312373;0.525862069;119;RE05;night;gering
0;0;680700;238050;1;7.639144;7.798787;7.798787;330.988;1;0.123732251;0.723630832;119;RE05;night;gering
1;7;680700;238075;1;5.859355;9.519177;9.519177;306.2729;1;2.46E-12;1;119;RE05;night;gering
1;4;680700;238100;1;4.279585;28.66576;28.66576;281.608;1;0.004056795;1;119;RE05;night;gering
1;1;680700;238125;1;3.731995;47.85572;47.85572;257.0079;0.99993747;0.101419878;0.375253549;119;RE05;night;gering
1;1;680700;238150;1;4.136561;41.90073;41.90073;232.4932;0.982142194;0.152129817;0.81693712;119;RE05;night;gering
0;0;680700;238175;1;3.713584;21.77631;21.77631;208.0939;0.91982101;0.050709939;0.978194726;119;RE05;night;gering
1;2;680700;238200;1;3.309295;4.85939;4.85939;183.8561;0.825212482;0.153651116;0.898580122;119;RE05;night;gering
1;1;680700;238225;1;3.379232;14.25943;14.25943;159.8487;0.708727273;0.273833671;0.796146045;119;RE05;night;gering
1;3;680700;238250;0.2497146;2.768972;33.6934;33.6934;136.048;0.581209729;0.201825558;0.347363083;119;RE05;night;gering
1;6;680700;238275;0;2.243261;54.34841;54.34841;112.3625;0.446529455;0;0;119;RE05;night;gering
1;3;680700;238300;0;2.212587;72.9741;72.9741;88.88456;0.306299732;0;0;119;RE05;night;gering
1;1;680700;238325;0;2.632858;74.97075;74.97075;65.6943;0.175261537;0;0;119;RE05;night;gering
1;1;680700;238350;0;3.450873;64.77764;64.77764;42.2134;0.11803757;0;0;119;RE05;night;gering
0;0;680675;237975;1;4.533626;29.63383;29.63383;399.3509;1;0.28296146;1;119;RE05;night;gering
0;0;680675;238000;1;4.742254;48.90252;48.90252;378.2246;1;0.04969574;0.622718052;119;RE05;night;gering
1;1;680675;238025;1;3.662939;41.72101;41.72101;353.2758;1;0.050709939;0.20030426;119;RE05;night;gering
1;6;680675;238050;1;4.147282;21.77631;21.77631;328.3349;1;0.050709939;0.525862069;119;RE05;night;gering
1;3;680675;238075;1;5.743694;4.85939;4.85939;303.4037;1;0.096348884;0.973630832;119;RE05;night;gering
1;3;680675;238100;1;5.75253;14.25943;14.25943;278.4849;1;0.101419878;1;119;RE05;night;gering
1;2;680675;238125;1;5.062283;33.68807;33.68807;253.582;0.999715589;0;0.62525355;119;RE05;night;gering
0;0;680675;238150;1;4.290423;49.40452;49.40452;228.7003;0.976926776;0.201825558;0.632352941;119;RE05;night;gering
1;1;680675;238175;1;3.380799;36.54972;36.54972;203.8476;0.910827964;0.229208925;0.879310345;119;RE05;night;gering
1;2;680675;238200;1;3.304292;17.22314;17.22314;179.0359;0.817151336;0.004056795;0.906186613;119;RE05;night;gering
0;0;680675;238225;0.8546644;3.285426;4.225508;4.225508;154.2849;0.712452457;0.077079108;0.969574036;119;RE05;night;gering
1;2;680675;238250;0;2.463171;20.04108;20.04108;129.6297;0.600698563;0;0.075557809;119;RE05;night;gering
1;8;680675;238275;0;2.540708;39.4886;39.4886;105.1374;0.482119199;0;0;119;RE05;night;gering
1;2;680675;238300;0;2.386383;52.7664;52.7664;80.94713;0.360433096;0;0;119;RE05;night;gering
1;1;680675;238325;0;2.609837;50.02094;50.02094;57.09686;0.243744967;0;0;119;RE05;night;gering
1;1;680675;238350;0;2.568233;49.97356;49.97356;33.56668;0.20858648;0;0;119;RE05;night;gering
0;0;680675;238375;0;3.114513;43.29233;43.29233;10.82564;0.249606665;0;0.026369168;119;RE05;night;gering
1;1;680650;237950;1;4.951983;4.519736;4.519736;375.4351;1;0;1;119;RE05;night;gering
1;1;680650;237975;1;5.031372;16.07004;16.07004;395.6001;1;0;1;119;RE05;night;gering
1;1;680650;238000;1;4.189841;36.32631;36.32631;377.564;1;0;0.978194726;119;RE05;night;gering
1;3;680650;238025;1;3.065469;44.07433;44.07433;352.5685;1;0.152129817;0.500507099;119;RE05;night;gering
1;2;680650;238050;1;3.263561;34.35496;34.35496;327.5738;1;0;0.724645031;119;RE05;night;gering
1;3;680650;238075;1;5.521487;17.21079;17.21079;302.5799;1;0;1;119;RE05;night;gering
1;4;680650;238100;1;5.238975;4.187475;4.187475;277.5871;1;3.40E-12;1;119;RE05;night;gering
1;7;680650;238125;1;6.774698;18.85727;18.85727;252.5957;0.999773681;0.195740365;1;119;RE05;night;gering
1;3;680650;238150;1;3.816424;34.13732;34.13732;227.6062;0.979531258;0.092799189;1;119;RE05;night;gering
0;0;680650;238175;1;4.176078;34.83296;34.83296;202.6193;0.91510664;0.461460446;1;119;RE05;night;gering
1;1;680650;238200;1;3.015177;28.0324;28.0324;177.6361;0.831484861;0.101419878;1;119;RE05;night;gering
1;1;680650;238225;0.9470358;3.038275;11.20898;11.20898;152.6585;0.741182038;0.127281947;0.99188641;119;RE05;night;gering
0;0;680650;238250;0.1267023;2.303571;6.356862;6.356862;127.6895;0.643960152;0;0.272312373;119;RE05;night;gering
1;10;680650;238275;0;2.447471;24.42372;24.42372;102.7358;0.542582229;0;0;119;RE05;night;gering
1;2;680650;238300;0;3.168311;29.36241;29.36241;77.81188;0.440627819;0;0;119;RE05;night;gering
1;1;680650;238325;0;2.54512;25.05875;25.05875;52.96056;0.352641839;0;0;119;RE05;night;gering
1;4;680650;238350;0;1.994327;24.98479;24.98479;28.38133;0.353416809;0;0;119;RE05;night;gering
1;1;680650;238375;0;2.683938;24.97369;24.97369;6.761853;0.397139104;0.022312373;0.144523327;119;RE05;night;gering
1;2;680625;237950;1;4.643795;13.73538;14.80009;369.7327;1;0;1;119;RE05;night;gering
1;1;680625;237975;1;4.92071;4.85267;4.85267;392.33;1;0.050709939;1;119;RE05;night;gering
1;2;680625;238000;1;3.497851;18.56098;18.56098;378.5569;1;0.152129818;1;119;RE05;night;gering
1;1;680625;238025;1;2.416573;19.98479;19.98479;353.6316;1;0.050709939;1;119;RE05;night;gering
1;1;680625;238050;1;3.846585;17.885;17.885;328.7177;1;0;0.928498986;119;RE05;night;gering
1;3;680625;238075;1;5.263004;14.78581;14.78581;303.8179;1;0.021805274;1;119;RE05;night;gering
1;3;680625;238100;1;5.460354;8.870629;8.870629;278.9361;1;0.021805274;1;119;RE05;night;gering
0;0;680625;238125;1;6.735952;5.459031;5.459031;254.0774;0.999976198;0.044117647;0.949290061;119;RE05;night;gering
1;2;680625;238150;1;4.788263;10.1995;10.1995;229.2495;0.987700117;0.021805274;1;119;RE05;night;gering
1;4;680625;238175;1;4.298537;9.984787;9.984787;204.4636;0.933543757;0.253549696;0.926977688;119;RE05;night;gering
1;2;680625;238200;1;3.550985;9.984787;9.984787;179.7369;0.862478034;0.012170385;1;119;RE05;night;gering
1;1;680625;238225;1;3.080989;7.686769;7.686769;155.0979;0.786710042;0.034482759;1;119;RE05;night;gering
1;1;680625;238250;0.7384408;2.603358;3.016315;3.016315;130.5962;0.705762134;0;0.872210953;119;RE05;night;gering
1;6;680625;238275;0.09759031;2.949631;5.579154;5.579154;106.3269;0.623555957;0.004056795;0.104462475;119;RE05;night;gering
1;1;680625;238300;0.1563035;3.363728;6.418424;6.418424;82.49512;0.544544869;0.022312373;0.275862069;119;RE05;night;gering
1;3;680625;238325;0.2232733;4.002618;4.679114;4.679114;59.62852;0.491661705;0.101419878;0.348884381;119;RE05;night;gering
1;1;680625;238350;0.2739542;4.21611;5.167343;5.167343;39.21888;0.505937944;0.113590264;0.551724138;119;RE05;night;gering
0;0;680600;237975;1;3.610294;2.648009;6.281669;389.8999;1;0;0.776369168;119;RE05;night;gering
0;0;680600;238000;1;3.151842;6.040544;6.040544;381.1904;1;0;0.828093306;119;RE05;night;gering
0;0;680600;238025;1;3.363201;6.445233;6.445233;356.4493;1;0.050709939;0.995943205;119;RE05;night;gering
1;2;680600;238050;1;5.300259;6.407201;6.407201;331.747;1;0;1;119;RE05;night;gering
0;0;680600;238075;1;4.57523;9.56517;9.56517;307.093;1;0;1;119;RE05;night;gering
1;5;680600;238100;1;5.071848;7.391789;7.391789;282.4997;1;0;1;119;RE05;night;gering
1;3;680600;238125;1;5.170843;4.053305;4.053305;257.9847;1;0.043610548;0.977687627;119;RE05;night;gering
1;5;680600;238150;1;5.250042;12.11055;12.11055;233.5725;0.997261986;0.044117647;0.977687627;119;RE05;night;gering
0;0;680600;238175;1;3.729486;15.01521;15.01521;209.2991;0.960254623;0.093813387;0.978194726;119;RE05;night;gering
1;1;680600;238200;1;3.562618;15.01521;15.01521;185.2191;0.904746805;0.080628803;0.954361055;119;RE05;night;gering
1;1;680600;238225;1;3.261503;15.1454;15.1454;161.4191;0.844595216;0.072515213;0.949290061;119;RE05;night;gering
1;2;680600;238250;1;2.709613;19.72269;19.72269;138.044;0.782353506;0.004056795;0.823022312;119;RE05;night;gering
1;1;680600;238275;1;3.450265;20.01521;20.01521;115.3523;0.721096142;0.053752535;0.327586207;119;RE05;night;gering
1;1;680600;238300;1;3.461079;20.01521;20.01521;93.8413;0.668507877;0.072515213;0.352434077;119;RE05;night;gering
1;1;680575;238050;1;6.655212;29.28244;29.28244;336.6108;1;0.050709939;1;119;RE05;night;gering
1;1;680575;238075;1;5.254195;20.54939;20.54939;312.3409;1;0.004056795;1;119;RE05;night;gering
1;1;680575;238100;1;4.070012;4.515569;4.515569;288.1959;1;0;1;119;RE05;night;gering
1;6;680575;238125;1;4.511273;16.08713;16.08713;264.2099;1;0;1;119;RE05;night;gering
1;3;680575;238150;1;4.971705;33.96201;33.96201;240.4306;1;0.050709939;1;119;RE05;night;gering
0;0;680575;238175;1;3.630164;39.99858;39.99858;216.926;0.989434421;0.004056795;1;119;RE05;night;gering
1;2;680550;238100;1;4.041782;9.53622;9.53622;295.9014;1;0;1;119;RE05;night;gering
0;0;680550;238125;1;4.117364;29.65092;29.65092;272.5943;1;0;1;119;RE05;night;gering
1;1;680550;238150;1;4.822686;50.20587;50.20587;249.615;1;0;1;119;RE05;night;gering
1;1;680975;238175;1;6.479178;6.445233;6.445233;280.1767;1;0.222616633;0.519269777;420;RE06;night;gering
1;2;680975;238200;1;10.78307;4.755338;4.755338;261.7231;0.999958448;0.200811359;0.995943205;420;RE06;night;gering
1;4;680975;238225;1;20.69469;5.195229;5.195229;244.436;0.972084118;0.076572008;0.747464503;420;RE06;night;gering
1;1;680950;238150;1;3.051778;30.01521;30.01521;285.0434;1;0.167342799;0.4994929;420;RE06;night;gering
1;1;680950;238175;1;3.295429;29.90077;29.90077;264.5746;1;0.151115619;0.694219067;420;RE06;night;gering
1;5;680950;238200;1;2.649873;24.96142;24.96142;244.9484;0.999934242;0.127789047;0.544117647;420;RE06;night;gering
1;6;680950;238225;1;2.461399;14.80463;14.80463;226.384;0.966439864;0.025862069;0.860040568;420;RE06;night;gering
1;1;680950;238250;1;16.04385;4.191044;4.191044;209.1644;0.877870134;0.111054767;1;420;RE06;night;gering
0;0;680925;238125;1;4.037035;53.95952;53.95952;294.1096;1;2.83E-12;0.860040568;420;RE06;night;gering
1;3;680925;238150;1;3.488179;55.01521;55.01521;272.0303;1;0.089249493;1;420;RE06;night;gering
1;4;680925;238175;1;3.284021;54.36562;54.36562;250.5005;1;0.076572008;0.946247464;420;RE06;night;gering
1;5;680925;238200;1;3.722385;48.04245;48.04245;229.6747;0.999835808;0.245436105;0.473123732;420;RE06;night;gering
1;1;680925;238225;1;3.756794;33.17333;33.17333;209.7629;0.969115751;0.045638945;0.923427992;420;RE06;night;gering
1;2;680925;238250;1;3.909884;12.84466;12.84466;191.051;0.886383917;0;1;420;RE06;night;gering
1;1;680900;238125;1;3.301626;51.5234;51.5234;283.7274;1;0.167849898;1;420;RE06;night;gering
0;0;680900;238150;1;3.394446;69.77415;69.77415;260.7705;1;0;1;420;RE06;night;gering
1;3;680900;238175;1;3.880314;77.9493;77.9493;238.2252;1;0.206896552;1;420;RE06;night;gering
1;7;680900;238200;1;4.215074;66.79562;66.79562;216.2204;0.999893094;0.103448276;1;420;RE06;night;gering
1;1;680900;238225;1;3.595291;44.06324;44.06324;194.9391;0.978373441;0.054766734;0.995943205;420;RE06;night;gering
1;2;680900;238250;1;3.989929;20.22594;20.22594;174.6461;0.909542263;0.246957404;0.794117647;420;RE06;night;gering
0;0;680900;238275;1;15.41105;4.750718;4.750718;155.7282;0.8150241;0.319979716;0.847870183;420;RE06;night;gering
1;2;680875;238100;1;3.962944;17.20543;17.20543;299.1688;1;0.025862069;0.782454361;420;RE06;night;gering
1;1;680875;238125;1;3.484411;36.53216;36.53216;275.2308;1;0.004056795;0.905172414;420;RE06;night;gering
1;1;680875;238150;1;3.523073;56.50421;56.50421;251.4995;1;0;1;420;RE06;night;gering
1;3;680875;238175;1;3.364542;76.32099;76.32099;228.0395;1;0;0.847363083;420;RE06;night;gering
0;0;680875;238200;1;3.874877;73.96206;73.96206;204.9439;0.999996773;0.105476673;0.851419878;420;RE06;night;gering
1;4;680875;238225;1;2.971355;49.67162;49.67162;182.3514;0.989221818;0.101419878;0.851419878;420;RE06;night;gering
1;3;680875;238250;1;3.456641;25.36607;25.36607;160.4744;0.933586117;0.094320487;0.943711968;420;RE06;night;gering
1;1;680875;238275;1;5.345914;4.750267;4.750267;139.6497;0.840433935;0.021805274;1;420;RE06;night;gering
0;0;680875;238300;1;31.11916;19.09676;19.09676;120.4245;0.728335923;0.004056795;1;420;RE06;night;gering
0;0;680850;238075;1;4.498126;14.27799;14.27799;317.8093;1;0;0.644523326;420;RE06;night;gering
1;1;680850;238100;1;3.854246;4.85267;4.85267;293.2623;1;5.67E-12;0.677484787;420;RE06;night;gering
1;2;680850;238125;1;3.673364;21.75747;21.75747;268.7987;1;0.096348884;0.949290061;420;RE06;night;gering
1;1;680850;238150;1;3.888804;41.70331;41.70331;244.4438;1;0.050709939;1;420;RE06;night;gering
1;2;680850;238175;1;3.145382;61.33819;61.33819;220.2334;1;0.182555781;0.945233266;420;RE06;night;gering
1;1;680850;238200;1;2.947665;75.20798;75.20798;196.2212;1;0.071501014;0.954361055;420;RE06;night;gering
0;0;680850;238225;1;3.253295;55.50532;55.50532;172.4899;0.994921341;0.190162272;0.621703854;420;RE06;night;gering
1;4;680850;238250;1;3.985743;32.15438;32.15438;149.1737;0.935624196;0.145537525;0.525862069;420;RE06;night;gering
1;1;680850;238275;1;3.200942;10.80113;10.80113;126.5022;0.841840258;0.296653144;0.923427992;420;RE06;night;gering
1;2;680850;238300;1;5.457325;7.04821;7.04821;104.8944;0.73372925;0.004056795;1;420;RE06;night;gering
1;1;680850;238325;1;16.72463;24.86866;24.86866;85.16378;0.622682148;0.497971603;1;420;RE06;night;gering
0;0;680825;238075;1;5.413008;28.68513;28.68513;314.2507;1;0.190162272;0.930020284;420;RE06;night;gering
0;0;680825;238100;1;4.73557;9.53622;9.53622;289.402;1;0.151115619;0.554766734;420;RE06;night;gering
1;4;680825;238125;1;4.220152;7.781101;7.781101;264.5818;1;0.122718053;0.969574037;420;RE06;night;gering
1;4;680825;238150;1;3.231175;26.84211;26.84211;239.7989;1;0.201825558;0.828600406;420;RE06;night;gering
0;0;680825;238175;1;2.842965;47.4535;47.4535;215.0663;1;0.14959432;0.856490872;420;RE06;night;gering
0;0;680825;238200;1;2.752516;67.25674;67.25674;190.4036;0.999876553;0.203346856;0.59989858;420;RE06;night;gering
0;0;680825;238225;1;3.05472;65.45415;65.45415;165.8419;0.973185052;0.472109533;0.605476673;420;RE06;night;gering
1;1;680825;238250;1;3.21157;44.67696;44.67696;141.4339;0.905213563;0.69168357;0.685598377;420;RE06;night;gering
1;2;680825;238275;1;3.573615;24.98259;24.98259;117.2756;0.817113414;0.094827586;0.752535497;420;RE06;night;gering
1;4;680825;238300;1;3.960987;7.83835;7.83835;93.56067;0.714808432;0.050709939;0.929513185;420;RE06;night;gering
0;0;680825;238325;0.9389627;3.733699;7.758224;7.758224;70.73664;0.611502967;0;1;420;RE06;night;gering
0;0;680800;238075;1;5.925166;43.43342;43.43342;312.6568;1;0.026369168;0.995943205;420;RE06;night;gering
1;1;680800;238100;1;3.929104;24.02009;24.02009;287.6704;1;0.073022312;0.942190669;420;RE06;night;gering
1;3;680800;238125;1;3.487927;5.626632;5.626632;262.6867;1;0.398073022;0.439655172;420;RE06;night;gering
1;2;680800;238150;1;3.364918;13.36848;13.36848;237.7063;1;0.022312373;0.077079108;420;RE06;night;gering
1;3;680800;238175;1;2.905292;32.55317;32.55317;212.7306;1;0.098884381;0.230730223;420;RE06;night;gering
0;0;680800;238200;1;3.059211;52.5777;52.5777;187.7613;0.988085787;0.21653144;0.030425964;420;RE06;night;gering
0;0;680800;238225;1;3.14713;69.83074;69.83074;162.8014;0.921350377;0.629310345;0.581643002;420;RE06;night;gering
0;0;680800;238250;1;3.214362;60.20428;60.20428;137.8561;0.836136701;0.150608519;0.881338743;420;RE06;night;gering
1;2;680800;238275;1;3.27888;42.51446;42.51446;112.935;0.757554046;0.199290061;1;420;RE06;night;gering
0;0;680800;238300;0.9650371;3.022791;24.89017;24.89017;88.05884;0.671869176;0.151115619;0.970081136;420;RE06;night;gering
1;1;680775;238050;1;6.035391;32.55317;32.55317;338.0163;1;0.123732251;0.974137931;420;RE06;night;gering
1;5;680775;238075;1;5.244792;49.97917;49.97917;313.0576;1;0.021805274;0.622718053;420;RE06;night;gering
0;0;680775;238100;1;3.53646;37.79292;37.79292;288.106;1;0.067444219;0.298174442;420;RE06;night;gering
0;0;680775;238125;1;3.191387;17.97319;17.97319;263.1635;1;0.126267749;0.004056795;420;RE06;night;gering
1;2;680775;238150;1;3.595458;4.120942;4.120942;238.2332;1;0.251521298;0.4168357;420;RE06;night;gering
1;1;680775;238175;1;3.036424;17.95341;17.95341;213.3191;0.995355018;0.25;0.770791075;420;RE06;night;gering
0;0;680775;238200;1;2.963233;37.71631;37.71631;188.4278;0.947670328;0.403144016;0.297667343;420;RE06;night;gering
0;0;680775;238225;1;3.159561;57.34232;57.34232;163.5697;0.856493696;0.578600406;0.354462475;420;RE06;night;gering
0;0;680775;238250;1;2.808279;72.50357;72.50357;138.7626;0.750471195;0.131845842;0.927484787;420;RE06;night;gering
1;2;680775;238275;1;3.552773;60.16595;60.16595;114.0398;0.655467314;0.172920892;1;420;RE06;night;gering
1;1;680775;238300;0.4409402;3.521534;43.46607;43.46607;89.47133;0.574827618;0.151115619;0.546146044;420;RE06;night;gering
1;2;680750;238050;1;7.27746;18.81738;18.81738;339.73;1;0;1;420;RE06;night;gering
1;5;680750;238075;1;4.447442;38.69697;38.69697;315.1085;1;0;0.745943205;420;RE06;night;gering
0;0;680750;238100;1;3.505681;49.76252;49.76252;290.5418;1;0.004056795;0.026369168;420;RE06;night;gering
0;0;680750;238125;1;3.522287;32.57132;32.57132;265.906;1;0.109533469;0.160243408;420;RE06;night;gering
1;1;680750;238150;1;3.12691;13.38337;13.38337;241.3106;0.999585687;0.213995943;0.155172414;420;RE06;night;gering
0;0;680750;238175;1;3.414707;5.297079;5.297079;216.7812;0.971247021;0.304259635;0.623225152;420;RE06;night;gering
0;0;680750;238200;1;3.34413;22.82768;22.82768;192.3684;0.895878012;0.303245436;0.598884381;420;RE06;night;gering
0;0;680750;238225;1;2.608131;43.32549;43.32549;168.0947;0.790576423;0.251014199;0.946247464;420;RE06;night;gering
1;2;680750;238250;1;2.754436;63.46345;63.46345;144.0636;0.666398392;0.229208925;0.797160243;420;RE06;night;gering
1;2;680750;238275;0.7374827;3.178247;75.21266;75.21266;120.3818;0.547459985;0.197768763;0.774340771;420;RE06;night;gering
0;0;680750;238300;0;3.153285;64.00468;64.00468;97.362;0.448504601;0;0;420;RE06;night;gering
0;0;680750;238325;0;3.104177;51.60071;51.60071;75.61443;0.369688769;0;0;420;RE06;night;gering
1;1;680725;238050;1;7.616388;5.800137;5.800137;335.4882;1;0.072515213;0.954361055;420;RE06;night;gering
0;0;680725;238075;1;4.681139;24.00277;24.00277;311.1307;1;0.072515213;0.978194726;420;RE06;night;gering
1;4;680725;238100;1;3.450134;43.41559;43.41559;286.8838;1;0.00811359;0.850912779;420;RE06;night;gering
1;7;680725;238125;1;3.675159;47.05108;47.05108;262.7781;1;0.026369168;0.54969574;420;RE06;night;gering
1;1;680725;238150;1;3.087467;27.93235;27.93235;238.8531;0.99278281;0.077079108;0.175963489;420;RE06;night;gering
0;0;680725;238175;1;3.283798;8.488453;8.488453;215.0774;0.940169937;0.054766734;0.735294118;420;RE06;night;gering
1;1;680725;238200;1;3.541982;9.519177;9.519177;191.3715;0.852856458;0.250507099;0.906186613;420;RE06;night;gering
0;0;680725;238225;1;3.202131;28.66576;28.66576;167.7458;0.740378828;0.442190669;0.577586207;420;RE06;night;gering
1;1;680725;238250;0.9418168;2.90292;48.61898;48.61898;144.273;0.607173863;0.222109533;0.878803246;420;RE06;night;gering
1;2;680725;238275;0.04589008;2.712221;68.28871;68.28871;120.6127;0.463812387;0.050709939;0.275862069;420;RE06;night;gering
1;4;680725;238300;0;2.397872;81.6344;81.6344;96.71274;0.330137841;0;0;420;RE06;night;gering
1;1;680725;238325;0;2.793653;74.58475;74.58475;73.16972;0.230750394;0;0;420;RE06;night;gering
1;5;680725;238350;0;3.168006;61.03517;61.03517;51.02927;0.168615187;0;0;420;RE06;night;gering
0;0;680725;238375;0;1.913853;38.01941;38.01941;33.23317;0.151238258;0;0;420;RE06;night;gering
