Datetime;Fuss_IN;Fuss_OUT;Velo_IN;Velo_OUT;Pferd_IN;Perd_OUT
2019071503;0.000;0.000;0.000;0.000;0.000;0.000
2019071504;0.000;0.000;0.000;0.000;0.000;0.000
2019071505;0.000;0.000;0.000;0.000;0.000;0.000
2019071506;0.000;0.000;0.000;0.000;0.000;0.000
2019071507;0.000;0.000;0.000;0.000;0.000;0.000
2019071508;2.000;1.000;0.000;0.000;0.000;0.000
2019071509;1.000;0.000;0.000;0.000;0.000;0.000
2019071510;30.000;26.000;0.000;0.000;0.000;0.000
2019071511;1.000;0.000;0.000;0.000;0.000;0.000
2019071512;2.000;0.000;0.000;0.000;0.000;0.000
2019071513;0.000;0.000;0.000;0.000;0.000;0.000
2019071514;0.000;1.000;0.000;0.000;0.000;0.000
2019071515;1.000;0.000;0.000;2.000;0.000;0.000
2019071516;0.000;0.000;1.000;0.000;0.000;0.000
2019071517;0.000;1.000;2.000;1.000;0.000;0.000
2019071518;0.000;2.000;1.000;1.000;0.000;0.000
2019071519;0.000;1.000;1.000;1.000;0.000;0.000
2019071520;0.000;0.000;0.000;0.000;0.000;0.000
2019071521;0.000;0.000;0.000;0.000;0.000;0.000
2019071522;0.000;0.000;0.000;0.000;0.000;0.000
2019071523;0.000;0.000;0.000;0.000;0.000;0.000
2019071600;0.000;0.000;0.000;0.000;0.000;0.000
2019071601;0.000;0.000;0.000;0.000;0.000;0.000
2019071602;0.000;0.000;0.000;0.000;0.000;0.000
2019071603;0.000;0.000;0.000;0.000;0.000;0.000
2019071604;0.000;0.000;0.000;0.000;0.000;0.000
2019071605;0.000;0.000;0.000;0.000;0.000;0.000
2019071606;0.000;0.000;0.000;0.000;0.000;0.000
2019071607;0.000;0.000;0.000;0.000;0.000;0.000
2019071608;2.000;0.000;0.000;0.000;0.000;0.000
2019071609;3.000;1.000;2.000;0.000;0.000;0.000
2019071610;1.000;0.000;1.000;0.000;0.000;0.000
2019071611;3.000;2.000;1.000;4.000;0.000;0.000
2019071612;2.000;0.000;0.000;0.000;0.000;0.000
2019071613;2.000;0.000;1.000;2.000;0.000;0.000
2019071614;0.000;0.000;1.000;2.000;0.000;0.000
2019071615;0.000;0.000;1.000;0.000;0.000;0.000
2019071616;0.000;12.000;4.000;2.000;0.000;0.000
2019071617;0.000;0.000;3.000;0.000;0.000;0.000
2019071618;1.000;0.000;3.000;1.000;0.000;0.000
2019071619;0.000;0.000;7.000;3.000;0.000;0.000
2019071620;0.000;0.000;0.000;2.000;0.000;0.000
2019071621;0.000;0.000;0.000;0.000;0.000;0.000
2019071622;0.000;0.000;0.000;0.000;0.000;0.000
2019071623;0.000;0.000;0.000;0.000;0.000;0.000
2019071700;0.000;0.000;0.000;0.000;0.000;0.000
2019071701;0.000;0.000;0.000;0.000;0.000;0.000
2019071702;0.000;0.000;0.000;0.000;0.000;0.000
2019071703;0.000;0.000;0.000;0.000;0.000;0.000
2019071704;0.000;0.000;0.000;0.000;0.000;0.000
2019071705;0.000;0.000;0.000;0.000;0.000;0.000
2019071706;1.000;0.000;0.000;0.000;0.000;0.000
2019071707;0.000;0.000;0.000;0.000;0.000;0.000
2019071708;0.000;0.000;0.000;0.000;0.000;0.000
2019071709;4.000;1.000;3.000;2.000;0.000;0.000
2019071710;5.000;1.000;0.000;0.000;0.000;0.000
2019071711;2.000;4.000;2.000;0.000;0.000;0.000
2019071712;2.000;1.000;0.000;0.000;0.000;0.000
2019071713;3.000;3.000;0.000;0.000;0.000;0.000
2019071714;3.000;0.000;0.000;1.000;0.000;0.000
2019071715;1.000;0.000;4.000;3.000;0.000;0.000
2019071716;0.000;1.000;2.000;1.000;0.000;0.000
2019071717;7.000;1.000;0.000;0.000;0.000;0.000
2019071718;0.000;0.000;3.000;2.000;0.000;0.000
2019071719;0.000;0.000;0.000;3.000;0.000;0.000
2019071720;1.000;0.000;2.000;0.000;0.000;0.000
2019071721;0.000;2.000;0.000;0.000;0.000;0.000
2019071722;0.000;0.000;0.000;0.000;0.000;0.000
2019071723;0.000;0.000;0.000;0.000;0.000;0.000
2019071800;0.000;0.000;0.000;0.000;0.000;0.000
2019071801;0.000;0.000;0.000;0.000;0.000;0.000
2019071802;0.000;0.000;0.000;0.000;0.000;0.000
2019071803;0.000;0.000;0.000;0.000;0.000;0.000
2019071804;0.000;0.000;0.000;0.000;0.000;0.000
2019071805;0.000;0.000;0.000;0.000;0.000;0.000
2019071806;0.000;0.000;0.000;0.000;0.000;0.000
2019071807;0.000;0.000;1.000;2.000;0.000;0.000
2019071808;0.000;0.000;1.000;1.000;0.000;0.000
2019071809;5.000;0.000;0.000;2.000;0.000;0.000
2019071810;4.000;0.000;1.000;0.000;0.000;0.000
2019071811;4.000;0.000;1.000;0.000;0.000;0.000
2019071812;5.000;4.000;0.000;3.000;0.000;0.000
2019071813;3.000;2.000;5.000;0.000;0.000;0.000
2019071814;1.000;2.000;0.000;0.000;0.000;0.000
2019071815;1.000;2.000;0.000;2.000;0.000;0.000
2019071816;1.000;0.000;4.000;0.000;0.000;0.000
2019071817;0.000;0.000;5.000;0.000;0.000;0.000
2019071818;1.000;0.000;3.000;6.000;0.000;0.000
2019071819;3.000;0.000;2.000;2.000;0.000;0.000
2019071820;0.000;0.000;1.000;2.000;0.000;0.000
2019071821;0.000;0.000;0.000;0.000;0.000;0.000
2019071822;0.000;0.000;0.000;0.000;0.000;0.000
2019071823;0.000;0.000;0.000;0.000;0.000;0.000
2019071900;0.000;0.000;0.000;0.000;0.000;0.000
2019071901;0.000;0.000;0.000;0.000;0.000;0.000
2019071902;0.000;0.000;0.000;0.000;0.000;0.000
2019071903;0.000;0.000;0.000;0.000;0.000;0.000
2019071904;0.000;0.000;0.000;0.000;0.000;0.000
2019071905;1.000;0.000;0.000;0.000;0.000;0.000
2019071906;0.000;0.000;0.000;0.000;0.000;0.000
2019071907;16.000;4.000;0.000;0.000;0.000;0.000
2019071908;0.000;0.000;0.000;0.000;0.000;0.000
2019071909;3.000;0.000;3.000;2.000;0.000;0.000
2019071910;0.000;0.000;4.000;3.000;0.000;0.000
2019071911;21.000;5.000;3.000;2.000;0.000;0.000
2019071912;0.000;1.000;2.000;3.000;0.000;0.000
2019071913;5.000;0.000;0.000;0.000;0.000;0.000
2019071914;2.000;2.000;0.000;0.000;0.000;0.000
2019071915;2.000;2.000;1.000;0.000;0.000;0.000
2019071916;1.000;0.000;4.000;0.000;0.000;0.000
2019071917;1.000;1.000;1.000;1.000;0.000;0.000
2019071918;0.000;0.000;2.000;0.000;0.000;0.000
2019071919;0.000;0.000;0.000;0.000;0.000;0.000
2019071920;0.000;0.000;0.000;0.000;0.000;0.000
2019071921;0.000;0.000;0.000;0.000;0.000;0.000
2019071922;0.000;0.000;0.000;0.000;0.000;0.000
2019071923;0.000;0.000;1.000;0.000;0.000;0.000
2019072000;0.000;0.000;0.000;0.000;0.000;0.000
2019072001;0.000;0.000;0.000;0.000;0.000;0.000
2019072002;0.000;0.000;0.000;0.000;0.000;0.000
2019072003;0.000;0.000;0.000;0.000;0.000;0.000
2019072004;0.000;0.000;0.000;0.000;0.000;0.000
2019072005;0.000;0.000;0.000;0.000;0.000;0.000
2019072006;16.000;2.000;0.000;0.000;0.000;0.000
2019072007;3.000;1.000;4.000;0.000;0.000;0.000
2019072008;1.000;0.000;2.000;0.000;0.000;0.000
2019072009;4.000;0.000;3.000;0.000;0.000;0.000
2019072010;15.000;4.000;5.000;1.000;0.000;0.000
2019072011;4.000;3.000;5.000;7.000;0.000;0.000
2019072012;9.000;3.000;4.000;4.000;0.000;0.000
2019072013;2.000;0.000;2.000;1.000;0.000;0.000
2019072014;2.000;1.000;2.000;5.000;0.000;0.000
2019072015;1.000;2.000;2.000;1.000;0.000;0.000
2019072016;1.000;0.000;7.000;1.000;0.000;0.000
2019072017;0.000;1.000;0.000;0.000;0.000;0.000
2019072018;0.000;2.000;2.000;0.000;0.000;0.000
2019072019;0.000;1.000;0.000;0.000;0.000;0.000
2019072020;0.000;0.000;0.000;0.000;0.000;0.000
2019072021;0.000;0.000;0.000;0.000;0.000;0.000
2019072022;0.000;0.000;0.000;0.000;0.000;0.000
2019072023;0.000;0.000;0.000;0.000;0.000;0.000
2019072100;0.000;0.000;0.000;0.000;0.000;0.000
2019072101;0.000;0.000;0.000;0.000;0.000;0.000
2019072102;0.000;0.000;0.000;0.000;0.000;0.000
2019072103;0.000;0.000;0.000;0.000;0.000;0.000
2019072104;0.000;0.000;0.000;0.000;0.000;0.000
2019072105;0.000;0.000;0.000;0.000;0.000;0.000
2019072106;0.000;0.000;0.000;0.000;0.000;0.000
2019072107;2.000;0.000;1.000;0.000;0.000;0.000
2019072108;0.000;0.000;1.000;0.000;0.000;0.000
2019072109;2.000;0.000;0.000;0.000;0.000;0.000
2019072110;0.000;1.000;6.000;0.000;0.000;0.000
2019072111;3.000;0.000;3.000;0.000;0.000;0.000
2019072112;1.000;0.000;1.000;6.000;0.000;0.000
2019072113;4.000;1.000;6.000;6.000;0.000;0.000
2019072114;2.000;4.000;2.000;0.000;0.000;0.000
2019072115;4.000;3.000;4.000;2.000;0.000;0.000
2019072116;1.000;0.000;3.000;1.000;1.000;0.000
2019072117;4.000;2.000;1.000;2.000;0.000;0.000
2019072118;0.000;2.000;2.000;2.000;0.000;0.000
2019072119;0.000;0.000;0.000;0.000;0.000;0.000
2019072120;0.000;0.000;0.000;1.000;0.000;0.000
2019072121;0.000;0.000;0.000;0.000;0.000;0.000
2019072122;0.000;0.000;0.000;0.000;0.000;0.000
2019072123;0.000;0.000;0.000;0.000;0.000;0.000
2019072200;0.000;0.000;0.000;0.000;0.000;0.000
2019072201;0.000;0.000;0.000;0.000;0.000;0.000
2019072202;0.000;0.000;0.000;0.000;0.000;0.000
2019072203;0.000;0.000;0.000;0.000;0.000;0.000
2019072204;0.000;0.000;0.000;0.000;0.000;0.000
2019072205;0.000;0.000;0.000;0.000;0.000;0.000
2019072206;0.000;0.000;0.000;0.000;0.000;0.000
2019072207;0.000;0.000;0.000;0.000;0.000;0.000
2019072208;0.000;0.000;1.000;2.000;0.000;0.000
2019072209;1.000;1.000;0.000;0.000;0.000;0.000
2019072210;1.000;0.000;2.000;3.000;0.000;0.000
2019072211;0.000;1.000;1.000;2.000;0.000;0.000
2019072212;2.000;0.000;2.000;2.000;0.000;0.000
2019072213;6.000;2.000;1.000;0.000;0.000;0.000
2019072214;1.000;0.000;2.000;0.000;0.000;0.000
2019072215;1.000;1.000;0.000;0.000;0.000;0.000
2019072216;2.000;1.000;0.000;0.000;0.000;0.000
2019072217;2.000;1.000;1.000;1.000;0.000;0.000
2019072218;0.000;1.000;2.000;1.000;0.000;0.000
2019072219;0.000;0.000;3.000;1.000;0.000;1.000
2019072220;0.000;0.000;0.000;1.000;0.000;0.000
2019072221;0.000;0.000;0.000;0.000;0.000;0.000
2019072222;0.000;0.000;0.000;0.000;0.000;0.000
2019072223;0.000;0.000;0.000;0.000;0.000;0.000
2019072300;0.000;0.000;0.000;0.000;0.000;0.000
2019072301;0.000;0.000;0.000;0.000;0.000;0.000
2019072302;0.000;0.000;0.000;0.000;0.000;0.000
2019072303;0.000;0.000;0.000;0.000;0.000;0.000
2019072304;0.000;0.000;0.000;0.000;0.000;0.000
2019072305;0.000;0.000;0.000;0.000;0.000;0.000
2019072306;1.000;0.000;0.000;0.000;0.000;0.000
2019072307;0.000;0.000;0.000;0.000;0.000;0.000
2019072308;4.000;0.000;1.000;1.000;0.000;0.000
2019072309;4.000;0.000;5.000;3.000;0.000;0.000
2019072310;1.000;0.000;4.000;4.000;0.000;0.000
2019072311;2.000;0.000;1.000;0.000;0.000;0.000
2019072312;0.000;0.000;0.000;2.000;0.000;0.000
2019072313;1.000;2.000;2.000;0.000;0.000;0.000
2019072314;0.000;2.000;0.000;0.000;0.000;0.000
2019072315;0.000;0.000;1.000;0.000;0.000;0.000
2019072316;1.000;1.000;1.000;1.000;0.000;0.000
2019072317;0.000;0.000;3.000;0.000;0.000;0.000
2019072318;1.000;0.000;4.000;4.000;0.000;0.000
2019072319;1.000;0.000;6.000;0.000;0.000;0.000
2019072320;0.000;0.000;2.000;1.000;0.000;0.000
2019072321;0.000;0.000;0.000;0.000;0.000;0.000
2019072322;0.000;0.000;0.000;0.000;0.000;0.000
2019072323;0.000;0.000;0.000;0.000;0.000;0.000
2019072400;0.000;0.000;0.000;0.000;0.000;0.000
2019072401;0.000;0.000;0.000;0.000;0.000;0.000
2019072402;0.000;0.000;0.000;0.000;0.000;0.000
2019072403;0.000;0.000;0.000;0.000;0.000;0.000
2019072404;0.000;0.000;0.000;0.000;0.000;0.000
2019072405;0.000;0.000;0.000;0.000;0.000;0.000
2019072406;1.000;0.000;0.000;0.000;0.000;0.000
2019072407;1.000;1.000;1.000;0.000;0.000;0.000
2019072408;0.000;0.000;3.000;2.000;0.000;0.000
2019072409;2.000;0.000;3.000;0.000;0.000;0.000
2019072410;3.000;1.000;1.000;1.000;0.000;0.000
2019072411;12.000;1.000;4.000;1.000;0.000;0.000
2019072412;0.000;0.000;0.000;0.000;0.000;0.000
2019072413;0.000;0.000;0.000;2.000;0.000;0.000
2019072414;1.000;1.000;0.000;0.000;0.000;0.000
2019072415;0.000;1.000;1.000;0.000;0.000;0.000
2019072416;0.000;1.000;0.000;0.000;0.000;0.000
2019072417;0.000;0.000;1.000;1.000;0.000;0.000
2019072418;0.000;0.000;6.000;1.000;0.000;0.000
2019072419;1.000;0.000;2.000;0.000;0.000;0.000
2019072420;0.000;2.000;0.000;0.000;0.000;0.000
2019072421;0.000;0.000;0.000;0.000;0.000;0.000
2019072422;0.000;0.000;0.000;0.000;0.000;0.000
2019072423;0.000;0.000;0.000;0.000;0.000;0.000
2019072500;0.000;0.000;0.000;0.000;0.000;0.000
2019072501;0.000;0.000;0.000;0.000;0.000;0.000
2019072502;0.000;0.000;0.000;0.000;0.000;0.000
2019072503;0.000;0.000;0.000;0.000;0.000;0.000
2019072504;0.000;0.000;0.000;0.000;0.000;0.000
2019072505;0.000;0.000;0.000;0.000;0.000;0.000
2019072506;0.000;0.000;0.000;0.000;0.000;0.000
2019072507;11.000;5.000;0.000;0.000;0.000;0.000
2019072508;0.000;0.000;1.000;0.000;0.000;0.000
2019072509;2.000;1.000;2.000;0.000;0.000;0.000
2019072510;1.000;1.000;4.000;3.000;0.000;0.000
2019072511;1.000;1.000;3.000;7.000;0.000;0.000
2019072512;1.000;0.000;1.000;0.000;0.000;0.000
2019072513;1.000;0.000;0.000;0.000;0.000;0.000
2019072514;0.000;0.000;1.000;0.000;0.000;0.000
2019072515;0.000;0.000;2.000;1.000;0.000;0.000
2019072516;0.000;0.000;1.000;0.000;0.000;0.000
2019072517;1.000;0.000;1.000;0.000;0.000;0.000
2019072518;0.000;0.000;4.000;0.000;0.000;0.000
2019072519;0.000;0.000;2.000;0.000;0.000;0.000
2019072520;0.000;0.000;2.000;5.000;0.000;0.000
2019072521;0.000;0.000;0.000;0.000;0.000;0.000
2019072522;0.000;0.000;0.000;0.000;0.000;0.000
2019072523;0.000;0.000;0.000;0.000;0.000;0.000
2019072600;0.000;0.000;0.000;0.000;0.000;0.000
2019072601;0.000;0.000;0.000;0.000;0.000;0.000
2019072602;0.000;0.000;0.000;0.000;0.000;0.000
2019072603;0.000;0.000;0.000;0.000;0.000;0.000
2019072604;0.000;0.000;0.000;0.000;0.000;0.000
2019072605;0.000;0.000;0.000;0.000;0.000;0.000
2019072606;0.000;0.000;0.000;0.000;0.000;0.000
2019072607;0.000;0.000;0.000;0.000;0.000;0.000
2019072608;1.000;0.000;4.000;0.000;0.000;0.000
2019072609;2.000;1.000;1.000;0.000;0.000;0.000
2019072610;1.000;2.000;2.000;0.000;0.000;0.000
2019072611;2.000;3.000;0.000;1.000;0.000;0.000
2019072612;0.000;1.000;3.000;1.000;0.000;0.000
2019072613;0.000;0.000;1.000;1.000;0.000;0.000
2019072614;1.000;5.000;0.000;1.000;0.000;0.000
2019072615;0.000;0.000;0.000;0.000;0.000;0.000
2019072616;1.000;0.000;0.000;0.000;0.000;0.000
2019072617;1.000;0.000;0.000;0.000;0.000;0.000
2019072618;0.000;0.000;1.000;0.000;0.000;0.000
2019072619;0.000;1.000;1.000;0.000;0.000;0.000
2019072620;0.000;0.000;1.000;3.000;0.000;0.000
2019072621;0.000;0.000;0.000;0.000;0.000;0.000
2019072622;0.000;0.000;0.000;0.000;0.000;0.000
2019072623;0.000;0.000;0.000;0.000;0.000;0.000
2019072700;0.000;0.000;0.000;0.000;0.000;0.000
2019072701;0.000;0.000;0.000;0.000;0.000;0.000
2019072702;0.000;0.000;0.000;0.000;0.000;0.000
2019072703;0.000;0.000;0.000;0.000;0.000;0.000
2019072704;0.000;0.000;0.000;0.000;0.000;0.000
2019072705;0.000;0.000;0.000;0.000;0.000;0.000
2019072706;0.000;0.000;0.000;0.000;0.000;0.000
2019072707;0.000;0.000;0.000;0.000;0.000;0.000
2019072708;1.000;0.000;1.000;0.000;1.000;0.000
2019072709;0.000;0.000;2.000;0.000;0.000;0.000
2019072710;1.000;1.000;4.000;0.000;0.000;0.000
2019072711;3.000;2.000;7.000;5.000;0.000;0.000
2019072712;2.000;0.000;2.000;1.000;0.000;0.000
2019072713;1.000;4.000;2.000;3.000;0.000;0.000
2019072714;3.000;0.000;3.000;1.000;0.000;0.000
2019072715;0.000;3.000;2.000;5.000;0.000;0.000
2019072716;0.000;0.000;0.000;0.000;0.000;0.000
2019072717;0.000;0.000;3.000;2.000;0.000;0.000
2019072718;0.000;0.000;0.000;0.000;0.000;0.000
2019072719;0.000;0.000;1.000;3.000;0.000;0.000
2019072720;0.000;0.000;0.000;0.000;0.000;0.000
2019072721;0.000;0.000;0.000;0.000;0.000;0.000
2019072722;0.000;0.000;0.000;0.000;0.000;0.000
2019072723;0.000;0.000;0.000;0.000;0.000;0.000
2019072800;0.000;0.000;0.000;0.000;0.000;0.000
2019072801;0.000;0.000;0.000;0.000;0.000;0.000
2019072802;0.000;0.000;0.000;0.000;0.000;0.000
2019072803;0.000;0.000;0.000;0.000;0.000;0.000
2019072804;0.000;0.000;0.000;0.000;0.000;0.000
2019072805;0.000;0.000;0.000;0.000;0.000;0.000
2019072806;0.000;0.000;0.000;0.000;0.000;0.000
2019072807;0.000;0.000;0.000;0.000;0.000;0.000
2019072808;0.000;0.000;0.000;0.000;0.000;0.000
2019072809;0.000;0.000;0.000;0.000;0.000;0.000
2019072810;1.000;0.000;0.000;0.000;0.000;0.000
2019072811;1.000;0.000;0.000;0.000;0.000;0.000
2019072812;1.000;0.000;0.000;0.000;2.000;0.000
2019072813;4.000;2.000;0.000;1.000;0.000;1.000
2019072814;1.000;2.000;0.000;0.000;0.000;0.000
2019072815;2.000;1.000;0.000;0.000;0.000;0.000
2019072816;1.000;2.000;0.000;0.000;0.000;0.000
2019072817;0.000;2.000;0.000;0.000;0.000;0.000
2019072818;0.000;1.000;0.000;0.000;0.000;0.000
2019072819;0.000;0.000;0.000;0.000;0.000;0.000
2019072820;0.000;0.000;0.000;0.000;0.000;0.000
2019072821;0.000;0.000;0.000;0.000;0.000;0.000
2019072822;0.000;0.000;0.000;0.000;0.000;0.000
2019072823;0.000;0.000;0.000;0.000;0.000;0.000
2019072900;0.000;0.000;0.000;0.000;0.000;0.000
2019072901;0.000;0.000;0.000;0.000;0.000;0.000
2019072902;0.000;0.000;0.000;0.000;0.000;0.000
2019072903;0.000;0.000;0.000;0.000;0.000;0.000
2019072904;0.000;0.000;0.000;0.000;0.000;0.000
2019072905;0.000;0.000;0.000;0.000;0.000;0.000
2019072906;0.000;0.000;0.000;0.000;0.000;0.000
2019072907;0.000;0.000;0.000;0.000;0.000;0.000
2019072908;1.000;0.000;0.000;0.000;0.000;0.000
2019072909;1.000;1.000;1.000;0.000;0.000;0.000
2019072910;2.000;1.000;3.000;2.000;0.000;0.000
2019072911;1.000;0.000;0.000;3.000;0.000;0.000
2019072912;3.000;1.000;0.000;2.000;0.000;0.000
2019072913;0.000;0.000;3.000;1.000;0.000;0.000
2019072914;4.000;6.000;2.000;0.000;0.000;0.000
2019072915;0.000;3.000;1.000;1.000;0.000;0.000
2019072916;0.000;0.000;0.000;0.000;0.000;0.000
2019072917;2.000;0.000;0.000;1.000;0.000;0.000
2019072918;0.000;0.000;3.000;3.000;0.000;0.000
2019072919;0.000;1.000;0.000;0.000;0.000;0.000
2019072920;0.000;0.000;0.000;0.000;0.000;0.000
2019072921;0.000;0.000;0.000;0.000;0.000;0.000
2019072922;0.000;0.000;0.000;0.000;0.000;0.000
2019072923;0.000;0.000;0.000;0.000;0.000;0.000
2019073000;0.000;0.000;0.000;0.000;0.000;0.000
2019073001;0.000;0.000;0.000;0.000;0.000;0.000
2019073002;0.000;0.000;0.000;0.000;0.000;0.000
2019073003;0.000;0.000;0.000;0.000;0.000;0.000
2019073004;0.000;0.000;0.000;0.000;0.000;0.000
2019073005;1.000;0.000;0.000;0.000;0.000;0.000
2019073006;0.000;0.000;0.000;0.000;0.000;0.000
2019073007;1.000;0.000;1.000;0.000;0.000;0.000
2019073008;0.000;0.000;0.000;0.000;0.000;0.000
2019073009;5.000;1.000;0.000;0.000;0.000;0.000
2019073010;1.000;2.000;1.000;2.000;0.000;0.000
2019073011;7.000;1.000;1.000;0.000;0.000;0.000
2019073012;0.000;1.000;0.000;0.000;0.000;0.000
2019073013;0.000;1.000;0.000;0.000;0.000;0.000
2019073014;0.000;3.000;0.000;1.000;0.000;0.000
2019073015;2.000;0.000;2.000;3.000;0.000;0.000
2019073016;1.000;0.000;0.000;1.000;0.000;0.000
2019073017;1.000;0.000;1.000;1.000;0.000;0.000
2019073018;1.000;0.000;2.000;3.000;0.000;0.000
2019073019;0.000;1.000;2.000;0.000;0.000;0.000
2019073020;1.000;0.000;0.000;2.000;0.000;0.000
2019073021;0.000;0.000;0.000;0.000;0.000;0.000
2019073022;0.000;0.000;0.000;0.000;0.000;0.000
2019073023;0.000;0.000;0.000;0.000;0.000;0.000
2019073100;0.000;0.000;0.000;0.000;0.000;0.000
2019073101;0.000;1.000;0.000;0.000;0.000;0.000
2019073102;0.000;0.000;0.000;0.000;0.000;0.000
2019073103;0.000;0.000;0.000;0.000;0.000;0.000
2019073104;0.000;0.000;0.000;0.000;0.000;0.000
2019073105;0.000;0.000;0.000;0.000;0.000;0.000
2019073106;0.000;0.000;0.000;0.000;0.000;0.000
2019073107;0.000;0.000;0.000;0.000;0.000;0.000
2019073108;0.000;0.000;0.000;0.000;0.000;0.000
2019073109;3.000;1.000;0.000;0.000;0.000;0.000
2019073110;1.000;0.000;6.000;0.000;0.000;0.000
2019073111;2.000;1.000;0.000;4.000;0.000;0.000
2019073112;6.000;0.000;0.000;0.000;0.000;0.000
2019073113;0.000;0.000;0.000;0.000;0.000;0.000
2019073114;0.000;0.000;0.000;0.000;0.000;0.000
2019073115;4.000;2.000;2.000;2.000;0.000;0.000
2019073116;0.000;2.000;1.000;0.000;0.000;0.000
2019073117;0.000;1.000;0.000;1.000;0.000;0.000
2019073118;0.000;0.000;2.000;0.000;0.000;0.000
2019073119;0.000;0.000;0.000;0.000;0.000;0.000
2019073120;0.000;0.000;0.000;2.000;0.000;0.000
2019073121;0.000;0.000;0.000;0.000;0.000;0.000
2019073122;0.000;0.000;0.000;0.000;0.000;0.000
2019073123;0.000;0.000;0.000;0.000;0.000;0.000
2019080100;0.000;0.000;0.000;0.000;0.000;0.000
2019080101;0.000;0.000;0.000;0.000;0.000;0.000
2019080102;0.000;0.000;0.000;0.000;0.000;0.000
2019080103;0.000;0.000;0.000;0.000;0.000;0.000
2019080104;0.000;0.000;0.000;0.000;0.000;0.000
2019080105;0.000;0.000;0.000;0.000;0.000;0.000
2019080106;0.000;0.000;0.000;0.000;0.000;0.000
2019080107;0.000;0.000;1.000;0.000;0.000;0.000
2019080108;1.000;0.000;1.000;2.000;0.000;0.000
2019080109;2.000;1.000;1.000;4.000;0.000;0.000
2019080110;10.000;0.000;7.000;0.000;0.000;0.000
2019080111;7.000;1.000;6.000;1.000;0.000;0.000
2019080112;11.000;1.000;8.000;2.000;0.000;0.000
2019080113;1.000;6.000;5.000;8.000;0.000;0.000
2019080114;3.000;5.000;6.000;7.000;0.000;0.000
2019080115;3.000;2.000;1.000;3.000;0.000;0.000
2019080116;3.000;3.000;2.000;3.000;0.000;0.000
2019080117;1.000;2.000;0.000;2.000;0.000;0.000
2019080118;0.000;0.000;0.000;0.000;0.000;0.000
2019080119;0.000;0.000;1.000;0.000;0.000;0.000
2019080120;0.000;0.000;0.000;0.000;0.000;0.000
2019080121;0.000;0.000;0.000;0.000;0.000;0.000
2019080122;0.000;0.000;0.000;0.000;0.000;0.000
2019080123;0.000;0.000;0.000;0.000;0.000;0.000
2019080200;0.000;0.000;0.000;0.000;0.000;0.000
2019080201;0.000;0.000;0.000;0.000;0.000;0.000
2019080202;0.000;0.000;0.000;0.000;0.000;0.000
2019080203;0.000;0.000;0.000;0.000;0.000;0.000
2019080204;0.000;0.000;0.000;0.000;0.000;0.000
2019080205;0.000;0.000;0.000;0.000;0.000;0.000
2019080206;0.000;0.000;0.000;0.000;0.000;0.000
2019080207;1.000;0.000;0.000;0.000;0.000;0.000
2019080208;0.000;0.000;0.000;0.000;0.000;0.000
2019080209;1.000;1.000;0.000;0.000;0.000;0.000
2019080210;3.000;1.000;0.000;0.000;0.000;0.000
2019080211;3.000;1.000;0.000;0.000;0.000;0.000
2019080212;0.000;0.000;0.000;0.000;0.000;0.000
2019080213;2.000;0.000;2.000;0.000;0.000;0.000
2019080214;0.000;0.000;1.000;0.000;0.000;0.000
2019080215;1.000;0.000;1.000;1.000;0.000;0.000
2019080216;6.000;0.000;0.000;0.000;0.000;0.000
2019080217;0.000;0.000;0.000;1.000;0.000;0.000
2019080218;0.000;0.000;0.000;0.000;0.000;0.000
2019080219;0.000;0.000;0.000;0.000;0.000;0.000
2019080220;0.000;0.000;0.000;0.000;0.000;0.000
2019080221;0.000;0.000;0.000;0.000;0.000;0.000
2019080222;0.000;0.000;0.000;0.000;0.000;0.000
2019080223;0.000;0.000;0.000;0.000;0.000;0.000
2019080300;0.000;0.000;0.000;0.000;0.000;0.000
2019080301;0.000;0.000;0.000;0.000;0.000;0.000
2019080302;0.000;0.000;0.000;0.000;0.000;0.000
2019080303;0.000;0.000;0.000;0.000;0.000;0.000
2019080304;0.000;0.000;0.000;0.000;0.000;0.000
2019080305;0.000;0.000;0.000;0.000;0.000;0.000
2019080306;0.000;0.000;0.000;0.000;0.000;0.000
2019080307;0.000;0.000;0.000;0.000;0.000;0.000
2019080308;3.000;1.000;1.000;0.000;0.000;0.000
2019080309;1.000;0.000;0.000;1.000;0.000;0.000
2019080310;2.000;0.000;2.000;0.000;0.000;0.000
2019080311;5.000;4.000;4.000;0.000;0.000;0.000
2019080312;1.000;4.000;9.000;5.000;0.000;0.000
2019080313;3.000;5.000;1.000;0.000;0.000;0.000
2019080314;3.000;5.000;1.000;0.000;0.000;0.000
2019080315;11.000;4.000;6.000;1.000;0.000;0.000
2019080316;3.000;2.000;4.000;4.000;0.000;0.000
2019080317;0.000;0.000;0.000;3.000;0.000;0.000
2019080318;0.000;1.000;3.000;0.000;0.000;0.000
2019080319;0.000;0.000;0.000;4.000;0.000;0.000
2019080320;0.000;1.000;0.000;0.000;0.000;0.000
2019080321;0.000;0.000;0.000;0.000;0.000;0.000
2019080322;0.000;0.000;0.000;0.000;0.000;0.000
2019080323;0.000;0.000;0.000;0.000;0.000;0.000
2019080400;0.000;0.000;0.000;0.000;0.000;0.000
2019080401;0.000;0.000;0.000;0.000;0.000;0.000
2019080402;0.000;0.000;0.000;0.000;0.000;0.000
