Datetime;Fuss_IN;Fuss_OUT;Velo_IN;Velo_OUT
2017121919;0.000;5.693;0.000;0.000
2017121920;0.000;0.000;0.000;0.000
2017121921;0.000;0.000;0.000;0.000
2017121922;0.000;0.000;0.000;0.000
2017121923;0.000;0.000;0.000;0.000
2017122000;0.000;0.000;0.000;0.000
2017122001;0.000;0.000;0.000;0.000
2017122002;0.000;0.000;0.000;0.000
2017122003;0.000;0.000;0.000;0.000
2017122004;0.000;0.000;0.000;0.000
2017122005;0.842;0.000;0.000;0.000
2017122006;0.000;0.000;0.000;0.000
2017122007;0.000;0.000;0.000;0.000
2017122008;1.685;0.000;0.000;0.000
2017122009;0.842;1.139;1.065;1.027
2017122010;0.842;0.000;0.000;0.000
2017122011;1.685;0.000;0.000;0.000
2017122012;0.842;0.000;0.000;1.027
2017122013;0.000;0.000;0.000;0.000
2017122014;3.370;2.277;0.000;0.000
2017122015;0.842;2.277;2.131;1.027
2017122016;1.685;0.000;1.065;0.000
2017122017;0.000;0.000;0.000;0.000
2017122018;0.000;0.000;0.000;0.000
2017122019;0.842;1.139;0.000;0.000
2017122020;0.842;0.000;0.000;0.000
2017122021;0.842;1.139;0.000;0.000
2017122022;0.000;0.000;0.000;0.000
2017122023;0.000;0.000;0.000;0.000
2017122100;0.000;0.000;0.000;0.000
2017122101;0.000;0.000;0.000;0.000
2017122102;0.000;0.000;0.000;0.000
2017122103;0.000;0.000;0.000;0.000
2017122104;0.000;0.000;0.000;0.000
2017122105;0.842;0.000;0.000;0.000
2017122106;0.000;0.000;0.000;0.000
2017122107;0.000;1.139;0.000;0.000
2017122108;0.842;0.000;1.065;0.000
2017122109;0.842;0.000;0.000;0.000
2017122110;0.000;1.139;1.065;0.000
2017122111;1.685;2.277;0.000;0.000
2017122112;1.685;1.139;0.000;0.000
2017122113;3.370;1.139;0.000;0.000
2017122114;1.685;4.554;1.065;0.000
2017122115;1.685;0.000;2.131;0.000
2017122116;0.842;0.000;0.000;0.000
2017122117;0.000;0.000;0.000;0.000
2017122118;0.000;0.000;9.588;0.000
2017122119;0.000;0.000;0.000;0.000
2017122120;0.000;0.000;1.065;7.191
2017122121;0.000;0.000;0.000;0.000
2017122122;0.000;0.000;0.000;0.000
2017122123;0.000;0.000;0.000;0.000
2017122200;0.000;0.000;0.000;0.000
2017122201;0.000;0.000;0.000;0.000
2017122202;0.000;0.000;0.000;0.000
2017122203;0.000;0.000;0.000;0.000
2017122204;0.000;0.000;0.000;0.000
2017122205;0.842;0.000;0.000;0.000
2017122206;0.000;0.000;0.000;0.000
2017122207;0.000;0.000;0.000;0.000
2017122208;0.842;1.139;0.000;0.000
2017122209;2.527;1.139;0.000;0.000
2017122210;0.842;3.416;0.000;0.000
2017122211;0.000;0.000;0.000;0.000
2017122212;1.685;0.000;0.000;0.000
2017122213;1.685;0.000;0.000;0.000
2017122214;0.000;1.139;0.000;0.000
2017122215;0.842;0.000;0.000;0.000
2017122216;0.842;0.000;0.000;0.000
2017122217;0.000;0.000;0.000;0.000
2017122218;0.000;0.000;0.000;0.000
2017122219;0.000;0.000;0.000;0.000
2017122220;0.000;0.000;0.000;0.000
2017122221;0.000;0.000;0.000;0.000
2017122222;0.000;0.000;0.000;0.000
2017122223;0.000;0.000;0.000;0.000
2017122300;0.000;0.000;0.000;0.000
2017122301;0.000;0.000;0.000;0.000
2017122302;0.000;0.000;0.000;0.000
2017122303;0.000;0.000;0.000;0.000
2017122304;0.000;0.000;0.000;0.000
2017122305;0.000;0.000;0.000;0.000
2017122306;0.000;0.000;0.000;0.000
2017122307;0.000;0.000;0.000;0.000
2017122308;0.842;1.139;0.000;0.000
2017122309;1.685;5.693;0.000;0.000
2017122310;6.739;2.277;3.196;0.000
2017122311;1.685;4.554;0.000;0.000
2017122312;2.527;3.416;1.065;1.027
2017122313;0.000;5.693;0.000;3.082
2017122314;3.370;2.277;0.000;0.000
2017122315;3.370;3.416;2.131;2.055
2017122316;6.739;2.277;0.000;0.000
2017122317;0.000;0.000;0.000;0.000
2017122318;0.000;0.000;0.000;0.000
2017122319;0.000;0.000;0.000;0.000
2017122320;0.000;0.000;0.000;0.000
2017122321;0.000;0.000;0.000;0.000
2017122322;0.000;0.000;0.000;0.000
2017122323;0.000;0.000;0.000;0.000
2017122400;0.000;0.000;0.000;0.000
2017122401;0.000;0.000;0.000;0.000
2017122402;0.000;0.000;0.000;0.000
2017122403;0.000;0.000;0.000;0.000
2017122404;0.000;0.000;0.000;0.000
2017122405;0.000;0.000;0.000;0.000
2017122406;0.000;0.000;0.000;0.000
2017122407;0.000;1.139;0.000;0.000
2017122408;0.842;0.000;0.000;0.000
2017122409;3.370;2.277;0.000;1.027
2017122410;7.582;7.970;0.000;0.000
2017122411;5.054;4.554;1.065;0.000
2017122412;4.212;2.277;2.131;0.000
2017122413;0.000;1.139;3.196;2.055
2017122414;3.370;2.277;0.000;2.055
2017122415;2.527;0.000;1.065;2.055
2017122416;0.842;6.832;0.000;0.000
2017122417;3.370;2.277;0.000;0.000
2017122418;0.000;1.139;0.000;0.000
2017122419;0.000;0.000;0.000;0.000
2017122420;0.000;0.000;0.000;0.000
2017122421;0.000;0.000;0.000;0.000
2017122422;0.000;0.000;0.000;0.000
2017122423;0.000;0.000;0.000;0.000
2017122500;0.000;0.000;0.000;0.000
2017122501;0.000;0.000;0.000;0.000
2017122502;0.000;0.000;0.000;0.000
2017122503;0.000;0.000;0.000;0.000
2017122504;0.000;0.000;0.000;0.000
2017122505;0.000;0.000;0.000;0.000
2017122506;0.000;0.000;0.000;0.000
2017122507;0.000;1.139;0.000;0.000
2017122508;0.842;1.139;0.000;0.000
2017122509;4.212;2.277;0.000;0.000
2017122510;5.054;3.416;0.000;0.000
2017122511;2.527;9.109;1.065;0.000
2017122512;1.685;3.416;0.000;0.000
2017122513;0.842;3.416;4.261;3.082
2017122514;7.582;3.416;1.065;1.027
2017122515;5.054;2.277;1.065;1.027
2017122516;2.527;2.277;0.000;0.000
2017122517;0.000;2.277;0.000;1.027
2017122518;0.000;0.000;0.000;0.000
2017122519;0.000;0.000;0.000;0.000
2017122520;0.000;0.000;0.000;0.000
2017122521;0.000;0.000;0.000;0.000
2017122522;0.000;0.000;0.000;0.000
2017122523;0.000;0.000;0.000;0.000
2017122600;0.000;0.000;1.065;0.000
2017122601;0.000;0.000;0.000;0.000
2017122602;0.000;0.000;0.000;0.000
2017122603;0.000;0.000;0.000;0.000
2017122604;0.000;0.000;0.000;0.000
2017122605;0.000;0.000;0.000;0.000
2017122606;0.000;0.000;0.000;0.000
2017122607;0.000;0.000;0.000;0.000
2017122608;1.685;0.000;0.000;0.000
2017122609;1.685;1.139;0.000;0.000
2017122610;3.370;3.416;3.196;2.055
2017122611;6.739;1.139;1.065;2.055
2017122612;5.054;3.416;1.065;0.000
2017122613;5.897;3.416;1.065;0.000
2017122614;5.054;3.416;1.065;0.000
2017122615;4.212;5.693;1.065;1.027
2017122616;0.842;1.139;0.000;0.000
2017122617;0.000;1.139;0.000;0.000
2017122618;0.000;0.000;0.000;0.000
2017122619;0.000;0.000;0.000;0.000
2017122620;0.000;0.000;0.000;0.000
2017122621;0.000;0.000;0.000;0.000
2017122622;0.000;0.000;0.000;0.000
2017122623;0.000;0.000;0.000;0.000
2017122700;0.000;0.000;0.000;0.000
2017122701;0.000;0.000;0.000;0.000
2017122702;0.000;0.000;0.000;0.000
2017122703;0.000;0.000;0.000;0.000
2017122704;0.000;0.000;0.000;0.000
2017122705;0.842;0.000;0.000;0.000
2017122706;0.000;0.000;0.000;0.000
2017122707;0.000;0.000;0.000;0.000
2017122708;0.000;0.000;0.000;0.000
2017122709;0.842;1.139;1.065;0.000
2017122710;2.527;3.416;2.131;0.000
2017122711;2.527;9.109;1.065;3.082
2017122712;0.000;0.000;3.196;1.027
2017122713;0.000;1.139;0.000;2.055
2017122714;2.527;2.277;0.000;0.000
2017122715;2.527;0.000;1.065;0.000
2017122716;0.842;3.416;2.131;4.109
2017122717;0.000;0.000;0.000;1.027
2017122718;0.000;0.000;0.000;0.000
2017122719;0.000;0.000;0.000;0.000
2017122720;0.000;0.000;0.000;0.000
2017122721;0.000;0.000;0.000;0.000
2017122722;0.000;0.000;0.000;0.000
2017122723;0.000;0.000;0.000;0.000
2017122800;0.000;0.000;0.000;0.000
2017122801;0.000;0.000;0.000;0.000
2017122802;0.000;0.000;0.000;0.000
2017122803;0.000;0.000;0.000;0.000
2017122804;0.000;0.000;0.000;0.000
2017122805;0.842;0.000;0.000;0.000
2017122806;0.000;0.000;0.000;0.000
2017122807;0.000;0.000;0.000;0.000
2017122808;0.000;0.000;0.000;0.000
2017122809;1.685;2.277;0.000;0.000
2017122810;1.685;0.000;0.000;0.000
2017122811;0.842;5.693;0.000;0.000
2017122812;0.000;0.000;0.000;0.000
2017122813;0.842;2.277;0.000;0.000
2017122814;4.212;4.554;0.000;0.000
2017122815;2.527;0.000;0.000;2.055
2017122816;0.000;1.139;1.065;0.000
2017122817;0.842;2.277;0.000;0.000
2017122818;0.000;0.000;0.000;0.000
2017122819;0.000;0.000;0.000;0.000
2017122820;0.000;0.000;0.000;0.000
2017122821;0.000;0.000;0.000;0.000
2017122822;0.000;0.000;0.000;0.000
2017122823;0.000;0.000;0.000;0.000
2017122900;0.000;0.000;0.000;0.000
2017122901;0.000;0.000;0.000;0.000
2017122902;0.000;0.000;0.000;0.000
2017122903;0.000;0.000;0.000;0.000
2017122904;0.000;0.000;0.000;0.000
2017122905;0.000;0.000;0.000;0.000
2017122906;0.000;0.000;0.000;0.000
2017122907;0.000;1.139;0.000;0.000
2017122908;1.685;0.000;0.000;0.000
2017122909;1.685;0.000;0.000;0.000
2017122910;2.527;2.277;2.131;0.000
2017122911;3.370;1.139;0.000;0.000
2017122912;6.739;4.554;1.065;0.000
2017122913;3.370;2.277;1.065;0.000
2017122914;4.212;3.416;2.131;3.082
2017122915;2.527;6.832;1.065;1.027
2017122916;5.054;3.416;0.000;0.000
2017122917;1.685;0.000;0.000;0.000
2017122918;0.000;0.000;0.000;0.000
2017122919;0.000;0.000;0.000;0.000
2017122920;0.000;0.000;0.000;0.000
2017122921;0.000;0.000;0.000;0.000
2017122922;0.000;0.000;0.000;0.000
2017122923;0.000;0.000;0.000;0.000
2017123000;0.000;0.000;0.000;0.000
2017123001;0.000;0.000;0.000;0.000
2017123002;0.000;0.000;0.000;0.000
2017123003;0.000;0.000;0.000;0.000
2017123004;0.000;0.000;0.000;0.000
2017123005;0.000;0.000;0.000;0.000
2017123006;0.000;0.000;0.000;0.000
2017123007;0.000;1.139;0.000;0.000
2017123008;0.842;0.000;0.000;0.000
2017123009;0.000;1.139;0.000;0.000
2017123010;1.685;0.000;0.000;0.000
2017123011;0.842;1.139;0.000;0.000
2017123012;0.842;0.000;1.065;0.000
2017123013;4.212;0.000;0.000;0.000
2017123014;0.000;0.000;0.000;0.000
2017123015;5.897;6.832;3.196;0.000
2017123016;2.527;1.139;0.000;0.000
2017123017;0.000;0.000;0.000;1.027
2017123018;0.000;0.000;0.000;0.000
2017123019;0.000;0.000;0.000;0.000
2017123020;0.000;0.000;0.000;0.000
2017123021;0.000;0.000;0.000;0.000
2017123022;0.000;0.000;0.000;0.000
2017123023;0.000;0.000;0.000;0.000
2017123100;0.000;0.000;0.000;0.000
2017123101;0.000;0.000;0.000;0.000
2017123102;0.000;0.000;0.000;0.000
2017123103;0.000;0.000;0.000;0.000
2017123104;0.000;0.000;0.000;0.000
2017123105;0.000;0.000;0.000;0.000
2017123106;0.000;0.000;0.000;0.000
2017123107;0.000;0.000;0.000;0.000
2017123108;0.842;1.139;1.065;0.000
2017123109;1.685;2.277;0.000;1.027
2017123110;10.109;6.832;3.196;1.027
2017123111;5.897;6.832;4.261;1.027
2017123112;13.478;5.693;8.522;8.218
2017123113;18.533;18.218;13.849;4.109
2017123114;5.897;9.109;8.522;10.273
2017123115;6.739;3.416;1.065;3.082
2017123116;0.842;1.139;0.000;0.000
2017123117;0.000;0.000;0.000;0.000
2017123118;0.000;0.000;0.000;0.000
2017123119;0.000;0.000;0.000;0.000
2017123120;0.000;0.000;0.000;0.000
2017123121;0.842;3.416;1.065;0.000
2017123122;0.000;0.000;0.000;0.000
2017123123;0.000;0.000;0.000;0.000
2018010100;0.000;0.000;0.000;0.000
2018010101;0.000;0.000;0.000;0.000
2018010102;0.000;0.000;0.000;0.000
2018010103;0.000;0.000;0.000;0.000
2018010104;0.000;0.000;0.000;0.000
2018010105;0.000;0.000;0.000;0.000
2018010106;0.000;0.000;0.000;0.000
2018010107;0.000;0.000;0.000;0.000
2018010108;0.842;2.277;0.000;0.000
2018010109;0.842;0.000;0.000;0.000
2018010110;3.370;3.416;1.065;0.000
2018010111;7.582;6.832;0.000;0.000
2018010112;7.582;7.970;2.131;1.027
2018010113;7.582;17.079;2.131;3.082
2018010114;16.848;11.386;14.914;8.218
2018010115;12.636;20.495;5.327;4.109
2018010116;4.212;9.109;0.000;4.109
2018010117;0.842;1.139;0.000;0.000
2018010118;0.842;0.000;0.000;0.000
2018010119;0.000;0.000;0.000;0.000
2018010120;0.000;0.000;0.000;0.000
2018010121;0.000;0.000;0.000;0.000
2018010122;0.000;0.000;0.000;0.000
2018010223;0.000;0.000;0.000;0.000
2018010200;0.000;0.000;0.000;0.000
2018010201;0.000;0.000;0.000;0.000
2018010202;0.000;0.000;0.000;0.000
2018010203;0.000;0.000;0.000;0.000
2018010204;0.000;0.000;0.000;0.000
2018010205;0.000;0.000;0.000;0.000
2018010206;0.000;0.000;0.000;0.000
2018010207;0.000;1.139;0.000;0.000
2018010208;1.685;0.000;0.000;0.000
2018010209;0.842;0.000;1.065;0.000
2018010210;0.842;2.277;0.000;0.000
2018010211;5.054;3.416;1.065;0.000
2018010212;3.370;4.554;1.065;1.027
2018010213;2.527;3.416;2.131;2.055
2018010214;5.054;5.693;0.000;0.000
2018010215;7.582;4.554;1.065;0.000
2018010216;5.897;9.109;0.000;1.027
2018010217;0.000;0.000;0.000;0.000
2018010218;0.000;0.000;1.065;0.000
2018010219;0.000;0.000;0.000;0.000
2018010220;0.000;0.000;0.000;0.000
2018010221;0.000;0.000;0.000;0.000
2018010222;0.000;0.000;0.000;0.000
2018010323;0.000;0.000;0.000;0.000
2018010300;0.000;0.000;0.000;0.000
2018010301;0.000;0.000;0.000;0.000
2018010302;0.000;0.000;0.000;0.000
2018010303;0.000;0.000;0.000;0.000
2018010304;0.000;0.000;0.000;0.000
2018010305;0.842;0.000;0.000;0.000
2018010306;0.000;0.000;0.000;0.000
2018010307;0.000;1.139;0.000;0.000
2018010308;2.527;1.139;1.065;0.000
2018010309;0.000;0.000;0.000;0.000
2018010310;0.842;1.139;0.000;0.000
2018010311;0.842;0.000;0.000;0.000
2018010312;0.000;0.000;0.000;0.000
2018010313;0.000;0.000;0.000;0.000
2018010314;0.000;0.000;0.000;0.000
2018010315;0.000;0.000;0.000;0.000
2018010316;0.842;1.139;1.065;0.000
2018010317;0.000;0.000;0.000;1.027
2018010318;0.000;0.000;0.000;0.000
2018010319;0.000;0.000;0.000;0.000
2018010320;0.000;0.000;0.000;0.000
2018010321;0.000;0.000;0.000;0.000
2018010322;0.000;0.000;0.000;0.000
2018010423;0.000;0.000;0.000;0.000
2018010400;0.000;0.000;0.000;0.000
2018010401;0.000;0.000;0.000;0.000
2018010402;0.000;0.000;0.000;0.000
2018010403;0.000;0.000;0.000;0.000
2018010404;0.000;0.000;0.000;0.000
2018010405;0.842;0.000;0.000;0.000
2018010406;0.000;0.000;0.000;0.000
2018010407;0.000;0.000;0.000;0.000
2018010408;0.000;0.000;0.000;0.000
2018010409;0.000;0.000;0.000;0.000
2018010410;0.842;2.277;1.065;1.027
2018010411;1.685;1.139;0.000;1.027
2018010412;3.370;4.554;0.000;0.000
2018010413;0.000;0.000;0.000;0.000
2018010414;0.842;1.139;0.000;0.000
2018010415;0.000;0.000;0.000;0.000
2018010416;0.842;0.000;0.000;0.000
2018010417;0.000;1.139;0.000;0.000
2018010418;0.000;0.000;0.000;0.000
2018010419;0.000;0.000;0.000;0.000
2018010420;0.000;0.000;0.000;0.000
2018010421;0.000;0.000;0.000;0.000
2018010422;0.000;0.000;0.000;0.000
2018010523;0.000;0.000;0.000;0.000
2018010500;0.000;0.000;0.000;0.000
2018010501;0.000;0.000;0.000;0.000
2018010502;0.000;0.000;0.000;0.000
2018010503;0.000;0.000;0.000;0.000
2018010504;0.000;0.000;0.000;0.000
2018010505;0.000;0.000;0.000;0.000
2018010506;0.000;0.000;0.000;0.000
2018010507;0.000;1.139;0.000;0.000
2018010508;1.685;2.277;0.000;0.000
2018010509;3.370;2.277;1.065;0.000
2018010510;5.054;4.554;0.000;2.055
2018010511;5.897;3.416;3.196;0.000
2018010512;5.897;4.554;2.131;4.109
2018010513;0.842;1.139;2.131;0.000
2018010514;1.685;1.139;1.065;1.027
2018010515;8.424;5.693;3.196;2.055
2018010516;0.000;6.832;2.131;0.000
2018010517;0.842;0.000;1.065;0.000
2018010518;0.000;0.000;0.000;1.027
2018010519;0.000;0.000;0.000;0.000
2018010520;0.000;0.000;0.000;0.000
2018010521;0.000;0.000;0.000;0.000
2018010522;0.000;0.000;0.000;0.000
2018010623;0.000;0.000;0.000;0.000
2018010600;0.000;0.000;0.000;0.000
2018010601;0.000;0.000;0.000;0.000
2018010602;0.000;0.000;0.000;0.000
2018010603;0.000;0.000;0.000;0.000
2018010604;0.000;0.000;0.000;0.000
2018010605;0.000;0.000;0.000;0.000
2018010606;0.000;0.000;0.000;0.000
2018010607;0.000;0.000;0.000;0.000
2018010608;0.842;0.000;1.065;0.000
2018010609;4.212;4.554;1.065;0.000
2018010610;6.739;6.832;2.131;0.000
2018010611;9.266;9.109;4.261;7.191
2018010612;3.370;6.832;4.261;1.027
2018010613;5.054;11.386;5.327;1.027
2018010614;16.848;5.693;6.392;5.137
2018010615;5.897;10.247;8.522;3.082
2018010616;2.527;2.277;1.065;0.000
2018010617;0.000;2.277;0.000;0.000
2018010618;0.000;0.000;0.000;2.055
2018010619;0.000;0.000;0.000;0.000
2018010620;0.000;0.000;0.000;0.000
2018010621;0.000;0.000;0.000;0.000
2018010622;0.000;0.000;0.000;0.000
2018010723;0.000;0.000;0.000;0.000
2018010700;0.000;0.000;0.000;0.000
2018010701;0.000;0.000;0.000;0.000
2018010702;0.000;0.000;0.000;0.000
2018010703;0.000;0.000;0.000;0.000
2018010704;0.000;0.000;0.000;0.000
2018010705;0.000;0.000;0.000;0.000
2018010706;0.000;0.000;0.000;0.000
2018010707;0.000;0.000;0.000;0.000
2018010708;3.370;2.277;0.000;0.000
2018010709;5.054;7.970;2.131;1.027
2018010710;7.582;2.277;5.327;1.027
2018010711;11.794;7.970;7.457;3.082
2018010712;12.636;13.663;4.261;1.027
2018010713;6.739;13.663;4.261;5.137
2018010714;11.794;11.386;6.392;8.218
2018010715;15.163;22.772;2.131;7.191
2018010716;10.109;9.109;8.522;11.300
2018010717;0.842;1.139;0.000;0.000
2018010718;0.000;1.139;0.000;0.000
2018010719;0.000;0.000;0.000;0.000
2018010720;0.000;0.000;0.000;0.000
2018010721;0.000;0.000;0.000;0.000
2018010722;0.000;0.000;0.000;0.000
2018010823;0.000;0.000;0.000;0.000
2018010800;0.000;0.000;0.000;0.000
2018010801;0.000;0.000;0.000;0.000
2018010802;0.000;0.000;0.000;0.000
2018010803;0.000;0.000;0.000;0.000
2018010804;0.000;0.000;0.000;0.000
2018010805;0.842;0.000;0.000;0.000
2018010806;0.000;0.000;0.000;0.000
2018010807;0.000;3.416;1.065;1.027
2018010808;2.527;0.000;1.065;1.027
2018010809;4.212;7.970;1.065;0.000
2018010810;5.054;7.970;0.000;0.000
2018010811;2.527;2.277;0.000;1.027
2018010812;1.685;4.554;2.131;0.000
2018010813;1.685;2.277;0.000;1.027
2018010814;5.897;7.970;4.261;2.055
2018010815;2.527;2.277;0.000;0.000
2018010816;3.370;1.139;3.196;2.055
2018010817;1.685;1.139;2.131;1.027
2018010818;0.842;0.000;2.131;1.027
2018010819;0.000;0.000;0.000;0.000
2018010820;0.000;0.000;0.000;0.000
2018010821;0.000;0.000;0.000;0.000
2018010822;0.000;0.000;0.000;0.000
2018010923;0.000;0.000;0.000;0.000
2018010900;0.000;0.000;0.000;0.000
2018010901;0.000;0.000;0.000;0.000
2018010902;0.000;0.000;0.000;0.000
2018010903;0.000;0.000;0.000;0.000
2018010904;0.000;0.000;0.000;0.000
2018010905;0.000;0.000;0.000;0.000
2018010906;0.000;0.000;0.000;0.000
2018010907;0.000;1.139;1.065;1.027
2018010908;0.842;0.000;0.000;0.000
2018010909;6.739;6.832;0.000;0.000
2018010910;2.527;1.139;1.065;0.000
2018010911;0.000;1.139;0.000;1.027
2018010912;0.842;1.139;1.065;1.027
2018010913;4.212;3.416;1.065;0.000
2018010914;1.685;2.277;1.065;0.000
2018010915;5.054;6.832;1.065;1.027
2018010916;4.212;1.139;1.065;0.000
2018010917;0.000;0.000;0.000;1.027
2018010918;1.685;1.139;0.000;2.055
2018010919;0.842;0.000;0.000;0.000
2018010920;0.000;1.139;0.000;0.000
2018010921;0.000;0.000;0.000;0.000
2018010922;0.000;0.000;0.000;0.000
2018011023;0.000;0.000;0.000;0.000
2018011000;0.000;0.000;0.000;0.000
2018011001;0.000;0.000;0.000;0.000
2018011002;0.000;0.000;0.000;0.000
2018011003;0.000;0.000;0.000;0.000
2018011004;0.000;0.000;0.000;0.000
2018011005;0.000;0.000;0.000;0.000
2018011006;0.000;0.000;0.000;1.027
2018011007;0.000;1.139;0.000;1.027
2018011008;0.000;2.277;3.196;4.109
2018011009;0.842;1.139;1.065;0.000
2018011010;0.842;1.139;0.000;0.000
2018011011;0.842;4.554;0.000;0.000
2018011012;0.842;0.000;1.065;0.000
2018011013;6.739;2.277;4.261;1.027
2018011014;4.212;10.247;4.261;5.137
2018011015;8.424;6.832;3.196;1.027
2018011016;3.370;2.277;2.131;3.082
2018011017;0.000;0.000;1.065;1.027
2018011018;0.000;0.000;1.065;0.000
2018011019;1.685;0.000;1.065;0.000
2018011020;0.842;1.139;0.000;0.000
2018011021;0.000;0.000;0.000;0.000
2018011022;0.000;0.000;0.000;0.000
2018011123;0.000;0.000;0.000;0.000
2018011100;0.000;0.000;0.000;0.000
2018011101;0.000;0.000;0.000;0.000
2018011102;0.000;0.000;0.000;0.000
2018011103;0.000;0.000;0.000;0.000
2018011104;0.000;0.000;0.000;0.000
2018011105;0.000;0.000;0.000;0.000
2018011106;0.000;0.000;0.000;0.000
2018011107;0.000;1.139;0.000;0.000
2018011108;1.685;2.277;0.000;2.055
2018011109;2.527;0.000;0.000;0.000
2018011110;0.842;3.416;0.000;0.000
2018011111;1.685;3.416;0.000;0.000
2018011112;0.842;3.416;1.065;2.055
2018011113;3.370;2.277;0.000;1.027
2018011114;3.370;0.000;2.131;1.027
2018011115;1.685;1.139;0.000;2.055
2018011116;3.370;1.139;3.196;1.027
2018011117;0.842;4.554;1.065;0.000
2018011118;0.000;2.277;1.065;1.027
2018011119;0.000;0.000;1.065;0.000
2018011120;0.000;0.000;0.000;0.000
2018011121;0.000;0.000;0.000;0.000
2018011122;0.000;0.000;0.000;0.000
2018011223;0.000;0.000;0.000;0.000
2018011200;0.000;0.000;0.000;0.000
2018011201;0.000;0.000;0.000;0.000
2018011202;0.000;0.000;0.000;0.000
2018011203;0.000;0.000;0.000;0.000
2018011204;0.000;0.000;0.000;0.000
2018011205;0.000;0.000;0.000;0.000
2018011206;0.000;1.139;0.000;0.000
2018011207;0.000;0.000;1.065;1.027
2018011208;0.000;0.000;1.065;0.000
2018011209;2.527;1.139;0.000;0.000
2018011210;1.685;2.277;1.065;0.000
2018011211;0.842;1.139;0.000;0.000
2018011212;0.842;0.000;1.065;0.000
2018011213;1.685;3.416;1.065;0.000
2018011214;0.842;1.139;0.000;0.000
2018011215;1.685;3.416;0.000;1.027
2018011216;1.685;0.000;1.065;1.027
2018011217;0.000;0.000;0.000;1.027
2018011218;0.842;0.000;2.131;0.000
2018011219;0.000;0.000;0.000;0.000
2018011220;0.000;0.000;1.065;0.000
2018011221;0.000;0.000;0.000;0.000
2018011222;0.000;0.000;0.000;0.000
2018011323;0.000;0.000;0.000;0.000
2018011300;0.000;0.000;0.000;0.000
2018011301;0.000;0.000;0.000;0.000
2018011302;0.000;0.000;0.000;0.000
2018011303;0.000;0.000;0.000;0.000
2018011304;0.000;0.000;0.000;0.000
